provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
CA,2020-06-03,2,2,0,0,0
CC,2020-06-03,5,2,3,0,0
CE,2020-06-03,0,0,0,0,0
CO,2020-06-03,1,1,0,0,0
CR,2020-06-03,14,14,0,0,0
CS,2020-06-03,3,3,0,0,0
CU,2020-06-03,3,3,0,0,0
GC,2020-06-03,0,0,0,0,0
GI,2020-06-03,13,13,0,0,0
GR,2020-06-03,1,1,0,0,0
GU,2020-06-03,3,3,0,0,0
H,2020-06-03,0,0,0,0,0
HU,2020-06-03,3,3,0,0,0
J,2020-06-03,1,1,0,0,0
L,2020-06-03,17,16,0,1,0
LE,2020-06-03,4,4,0,0,0
LO,2020-06-03,2,2,0,0,0
LU,2020-06-03,0,0,0,0,0
M,2020-06-03,79,79,0,0,0
MA,2020-06-03,3,3,0,0,0
ME,2020-06-03,0,0,0,0,0
MU,2020-06-03,1,1,0,0,0
NA,2020-06-03,5,5,0,0,0
O,2020-06-03,0,0,0,0,0
OR,2020-06-03,0,0,0,0,0
P,2020-06-03,3,3,0,0,0
PM,2020-06-03,1,1,0,0,0
PO,2020-06-03,0,0,0,0,0
S,2020-06-03,0,0,0,0,0
SA,2020-06-03,4,4,0,0,0
SE,2020-06-03,1,1,0,0,0
SG,2020-06-03,2,2,0,0,0
SO,2020-06-03,3,3,0,0,0
SS,2020-06-03,1,1,0,0,0
T,2020-06-03,3,3,0,0,0
TE,2020-06-03,0,0,0,0,0
TF,2020-06-03,0,0,0,0,0
TO,2020-06-03,2,2,0,0,0
V,2020-06-03,6,6,0,0,0
VA,2020-06-03,4,4,0,0,0
VI,2020-06-03,2,2,0,0,0
Z,2020-06-03,9,9,0,0,0
ZA,2020-06-03,2,2,0,0,0
A,2020-06-04,0,0,0,0,0
AB,2020-06-04,1,1,0,0,0
AL,2020-06-04,0,0,0,0,0
AV,2020-06-04,2,2,0,0,0
B,2020-06-04,91,48,0,43,0
BA,2020-06-04,2,1,1,0,0
BI,2020-06-04,10,8,0,0,2
BU,2020-06-04,3,2,0,1,0
C,2020-06-04,0,0,0,0,0
CA,2020-06-04,0,0,0,0,0
CC,2020-06-04,2,2,0,0,0
CE,2020-06-04,0,0,0,0,0
CO,2020-06-04,0,0,0,0,0
CR,2020-06-04,9,9,0,0,0
CS,2020-06-04,0,0,0,0,0
CU,2020-06-04,4,4,0,0,0
GC,2020-06-04,1,1,0,0,0
GI,2020-06-04,13,13,0,0,0
GR,2020-06-04,0,0,0,0,0
GU,2020-06-04,4,3,0,1,0
H,2020-06-04,0,0,0,0,0
HU,2020-06-04,1,0,0,1,0
J,2020-06-04,0,0,0,0,0
L,2020-06-04,25,21,0,4,0
LE,2020-06-04,0,0,0,0,0
LO,2020-06-04,0,0,0,0,0
LU,2020-06-04,1,1,0,0,0
M,2020-06-04,91,91,0,0,0
MA,2020-06-04,2,2,0,0,0
ME,2020-06-04,0,0,0,0,0
MU,2020-06-04,1,1,0,0,0
NA,2020-06-04,4,4,0,0,0
O,2020-06-04,0,0,0,0,0
OR,2020-06-04,0,0,0,0,0
P,2020-06-04,0,0,0,0,0
PM,2020-06-04,3,3,0,0,0
PO,2020-06-04,2,2,0,0,0
S,2020-06-04,0,0,0,0,0
SA,2020-06-04,1,1,0,0,0
SE,2020-06-04,1,1,0,0,0
SG,2020-06-04,4,3,0,1,0
SO,2020-06-04,8,8,0,0,0
SS,2020-06-04,0,0,0,0,0
T,2020-06-04,3,2,0,1,0
TE,2020-06-04,0,0,0,0,0
TF,2020-06-04,0,0,0,0,0
TO,2020-06-04,6,6,0,0,0
V,2020-06-04,5,5,0,0,0
VA,2020-06-04,2,2,0,0,0
VI,2020-06-04,3,3,0,0,0
Z,2020-06-04,2,2,0,0,0
ZA,2020-06-04,0,0,0,0,0
A,2020-06-05,0,0,0,0,0
AB,2020-06-05,3,2,0,0,1
AL,2020-06-05,0,0,0,0,0
AV,2020-06-05,2,2,0,0,0
B,2020-06-05,73,36,0,37,0
BA,2020-06-05,0,0,0,0,0
BI,2020-06-05,13,12,0,0,1
BU,2020-06-05,0,0,0,0,0
C,2020-06-05,0,0,0,0,0
CA,2020-06-05,1,1,0,0,0
CC,2020-06-05,0,0,0,0,0
CE,2020-06-05,0,0,0,0,0
CO,2020-06-05,0,0,0,0,0
CR,2020-06-05,6,6,0,0,0
CS,2020-06-05,1,1,0,0,0
CU,2020-06-05,0,0,0,0,0
GC,2020-06-05,1,1,0,0,0
GI,2020-06-05,5,5,0,0,0
GR,2020-06-05,2,2,0,0,0
GU,2020-06-05,5,5,0,0,0
H,2020-06-05,0,0,0,0,0
HU,2020-06-05,1,1,0,0,0
J,2020-06-05,0,0,0,0,0
L,2020-06-05,17,12,0,5,0
LE,2020-06-05,1,1,0,0,0
LO,2020-06-05,3,3,0,0,0
LU,2020-06-05,0,0,0,0,0
M,2020-06-05,87,87,0,0,0
MA,2020-06-05,2,2,0,0,0
ME,2020-06-05,0,0,0,0,0
MU,2020-06-05,1,1,0,0,0
NA,2020-06-05,3,3,0,0,0
O,2020-06-05,4,4,0,0,0
OR,2020-06-05,0,0,0,0,0
P,2020-06-05,2,2,0,0,0
PM,2020-06-05,2,2,0,0,0
PO,2020-06-05,1,1,0,0,0
S,2020-06-05,5,5,0,0,0
SA,2020-06-05,2,2,0,0,0
SE,2020-06-05,0,0,0,0,0
SG,2020-06-05,3,3,0,0,0
SO,2020-06-05,3,3,0,0,0
SS,2020-06-05,1,1,0,0,0
T,2020-06-05,1,1,0,0,0
TE,2020-06-05,0,0,0,0,0
TF,2020-06-05,0,0,0,0,0
TO,2020-06-05,2,2,0,0,0
V,2020-06-05,8,8,0,0,0
VA,2020-06-05,4,4,0,0,0
VI,2020-06-05,2,1,0,0,1
Z,2020-06-05,6,6,0,0,0
ZA,2020-06-05,2,2,0,0,0
A,2020-06-06,3,3,0,0,0
AB,2020-06-06,4,3,0,0,1
AL,2020-06-06,0,0,0,0,0
AV,2020-06-06,4,3,0,1,0
B,2020-06-06,79,58,0,21,0
BA,2020-06-06,0,0,0,0,0
BI,2020-06-06,11,9,0,0,2
BU,2020-06-06,0,0,0,0,0
C,2020-06-06,0,0,0,0,0
CA,2020-06-06,0,0,0,0,0
CC,2020-06-06,1,1,0,0,0
CE,2020-06-06,0,0,0,0,0
CO,2020-06-06,0,0,0,0,0
CR,2020-06-06,3,3,0,0,0
CS,2020-06-06,1,1,0,0,0
CU,2020-06-06,1,1,0,0,0
GC,2020-06-06,1,1,0,0,0
GI,2020-06-06,6,6,0,0,0
GR,2020-06-06,0,0,0,0,0
GU,2020-06-06,5,4,0,1,0
H,2020-06-06,0,0,0,0,0
HU,2020-06-06,1,1,0,0,0
J,2020-06-06,0,0,0,0,0
L,2020-06-06,19,10,0,9,0
LE,2020-06-06,2,2,0,0,0
LO,2020-06-06,1,1,0,0,0
LU,2020-06-06,0,0,0,0,0
M,2020-06-06,112,112,0,0,0
MA,2020-06-06,2,2,0,0,0
ME,2020-06-06,0,0,0,0,0
MU,2020-06-06,3,3,0,0,0
NA,2020-06-06,1,1,0,0,0
O,2020-06-06,2,2,0,0,0
OR,2020-06-06,0,0,0,0,0
P,2020-06-06,2,2,0,0,0
PM,2020-06-06,4,4,0,0,0
PO,2020-06-06,1,1,0,0,0
S,2020-06-06,2,2,0,0,0
SA,2020-06-06,1,1,0,0,0
SE,2020-06-06,1,1,0,0,0
SG,2020-06-06,2,2,0,0,0
SO,2020-06-06,3,3,0,0,0
SS,2020-06-06,7,7,0,0,0
T,2020-06-06,0,0,0,0,0
TE,2020-06-06,0,0,0,0,0
TF,2020-06-06,1,1,0,0,0
TO,2020-06-06,6,6,0,0,0
V,2020-06-06,7,7,0,0,0
VA,2020-06-06,5,5,0,0,0
VI,2020-06-06,4,4,0,0,0
Z,2020-06-06,3,3,0,0,0
ZA,2020-06-06,2,2,0,0,0
A,2020-06-07,1,1,0,0,0
AB,2020-06-07,2,1,0,0,1
AL,2020-06-07,0,0,0,0,0
AV,2020-06-07,1,1,0,0,0
B,2020-06-07,22,18,0,4,0
BA,2020-06-07,1,1,0,0,0
BI,2020-06-07,16,9,0,0,7
BU,2020-06-07,1,1,0,0,0
C,2020-06-07,1,0,0,0,1
CA,2020-06-07,0,0,0,0,0
CC,2020-06-07,1,1,0,0,0
CE,2020-06-07,0,0,0,0,0
CO,2020-06-07,0,0,0,0,0
CR,2020-06-07,3,3,0,0,0
CS,2020-06-07,0,0,0,0,0
CU,2020-06-07,1,1,0,0,0
GC,2020-06-07,0,0,0,0,0
GI,2020-06-07,4,4,0,0,0
GR,2020-06-07,0,0,0,0,0
GU,2020-06-07,4,3,0,0,1
H,2020-06-07,0,0,0,0,0
HU,2020-06-07,3,3,0,0,0
J,2020-06-07,2,2,0,0,0
L,2020-06-07,13,12,0,0,1
LE,2020-06-07,0,0,0,0,0
LO,2020-06-07,1,1,0,0,0
LU,2020-06-07,0,0,0,0,0
M,2020-06-07,26,26,0,0,0
MA,2020-06-07,1,1,0,0,0
ME,2020-06-07,0,0,0,0,0
MU,2020-06-07,0,0,0,0,0
NA,2020-06-07,2,2,0,0,0
O,2020-06-07,0,0,0,0,0
OR,2020-06-07,0,0,0,0,0
P,2020-06-07,2,2,0,0,0
PM,2020-06-07,4,4,0,0,0
PO,2020-06-07,1,1,0,0,0
S,2020-06-07,4,4,0,0,0
SA,2020-06-07,2,2,0,0,0
SE,2020-06-07,0,0,0,0,0
SG,2020-06-07,0,0,0,0,0
SO,2020-06-07,3,2,0,1,0
SS,2020-06-07,2,2,0,0,0
T,2020-06-07,2,2,0,0,0
TE,2020-06-07,1,1,0,0,0
TF,2020-06-07,1,1,0,0,0
TO,2020-06-07,2,2,0,0,0
V,2020-06-07,3,3,0,0,0
VA,2020-06-07,1,1,0,0,0
VI,2020-06-07,3,2,0,0,1
Z,2020-06-07,2,2,0,0,0
ZA,2020-06-07,0,0,0,0,0
A,2020-06-08,2,2,0,0,0
AB,2020-06-08,2,2,0,0,0
AL,2020-06-08,0,0,0,0,0
AV,2020-06-08,0,0,0,0,0
B,2020-06-08,33,32,0,1,0
BA,2020-06-08,0,0,0,0,0
BI,2020-06-08,10,9,0,0,1
BU,2020-06-08,2,2,0,0,0
C,2020-06-08,1,1,0,0,0
CA,2020-06-08,0,0,0,0,0
CC,2020-06-08,0,0,0,0,0
CE,2020-06-08,0,0,0,0,0
CO,2020-06-08,0,0,0,0,0
CR,2020-06-08,4,4,0,0,0
CS,2020-06-08,1,1,0,0,0
CU,2020-06-08,3,3,0,0,0
GC,2020-06-08,0,0,0,0,0
GI,2020-06-08,6,6,0,0,0
GR,2020-06-08,0,0,0,0,0
GU,2020-06-08,2,2,0,0,0
H,2020-06-08,0,0,0,0,0
HU,2020-06-08,0,0,0,0,0
J,2020-06-08,0,0,0,0,0
L,2020-06-08,21,21,0,0,0
LE,2020-06-08,0,0,0,0,0
LO,2020-06-08,1,1,0,0,0
LU,2020-06-08,0,0,0,0,0
M,2020-06-08,47,47,0,0,0
MA,2020-06-08,1,1,0,0,0
ME,2020-06-08,0,0,0,0,0
MU,2020-06-08,0,0,0,0,0
NA,2020-06-08,0,0,0,0,0
O,2020-06-08,0,0,0,0,0
OR,2020-06-08,0,0,0,0,0
P,2020-06-08,5,5,0,0,0
PM,2020-06-08,3,3,0,0,0
PO,2020-06-08,1,1,0,0,0
S,2020-06-08,1,1,0,0,0
SA,2020-06-08,3,3,0,0,0
SE,2020-06-08,2,2,0,0,0
SG,2020-06-08,2,2,0,0,0
SO,2020-06-08,2,2,0,0,0
SS,2020-06-08,1,1,0,0,0
T,2020-06-08,0,0,0,0,0
TE,2020-06-08,1,1,0,0,0
TF,2020-06-08,0,0,0,0,0
TO,2020-06-08,1,1,0,0,0
V,2020-06-08,0,0,0,0,0
VA,2020-06-08,0,0,0,0,0
VI,2020-06-08,4,4,0,0,0
Z,2020-06-08,2,2,0,0,0
ZA,2020-06-08,0,0,0,0,0
A,2020-06-09,2,2,0,0,0
AB,2020-06-09,0,0,0,0,0
AL,2020-06-09,0,0,0,0,0
AV,2020-06-09,0,0,0,0,0
B,2020-06-09,42,25,0,17,0
BA,2020-06-09,1,1,0,0,0
BI,2020-06-09,8,7,0,0,1
BU,2020-06-09,0,0,0,0,0
C,2020-06-09,0,0,0,0,0
CA,2020-06-09,0,0,0,0,0
CC,2020-06-09,1,1,0,0,0
CE,2020-06-09,0,0,0,0,0
CO,2020-06-09,0,0,0,0,0
CR,2020-06-09,2,2,0,0,0
CS,2020-06-09,1,1,0,0,0
CU,2020-06-09,0,0,0,0,0
GC,2020-06-09,0,0,0,0,0
GI,2020-06-09,4,3,0,1,0
GR,2020-06-09,1,1,0,0,0
GU,2020-06-09,5,5,0,0,0
H,2020-06-09,0,0,0,0,0
HU,2020-06-09,2,2,0,0,0
J,2020-06-09,1,1,0,0,0
L,2020-06-09,18,13,0,5,0
LE,2020-06-09,2,2,0,0,0
LO,2020-06-09,1,1,0,0,0
LU,2020-06-09,0,0,0,0,0
M,2020-06-09,96,96,0,0,0
MA,2020-06-09,1,1,0,0,0
ME,2020-06-09,1,1,0,0,0
MU,2020-06-09,2,2,0,0,0
NA,2020-06-09,3,3,0,0,0
O,2020-06-09,0,0,0,0,0
OR,2020-06-09,0,0,0,0,0
P,2020-06-09,3,3,0,0,0
PM,2020-06-09,4,4,0,0,0
PO,2020-06-09,1,1,0,0,0
S,2020-06-09,1,1,0,0,0
SA,2020-06-09,2,2,0,0,0
SE,2020-06-09,1,1,0,0,0
SG,2020-06-09,1,1,0,0,0
SO,2020-06-09,1,1,0,0,0
SS,2020-06-09,1,1,0,0,0
T,2020-06-09,0,0,0,0,0
TE,2020-06-09,0,0,0,0,0
TF,2020-06-09,2,2,0,0,0
TO,2020-06-09,1,1,0,0,0
V,2020-06-09,4,4,0,0,0
VA,2020-06-09,1,1,0,0,0
VI,2020-06-09,5,5,0,0,0
Z,2020-06-09,1,1,0,0,0
ZA,2020-06-09,0,0,0,0,0
A,2020-06-10,1,1,0,0,0
AB,2020-06-10,1,1,0,0,0
AL,2020-06-10,2,2,0,0,0
AV,2020-06-10,1,1,0,0,0
B,2020-06-10,44,31,0,13,0
BA,2020-06-10,1,1,0,0,0
BI,2020-06-10,7,7,0,0,0
BU,2020-06-10,0,0,0,0,0
C,2020-06-10,0,0,0,0,0
CA,2020-06-10,1,1,0,0,0
CC,2020-06-10,0,0,0,0,0
CE,2020-06-10,0,0,0,0,0
CO,2020-06-10,0,0,0,0,0
CR,2020-06-10,4,4,0,0,0
CS,2020-06-10,0,0,0,0,0
CU,2020-06-10,1,1,0,0,0
GC,2020-06-10,2,2,0,0,0
GI,2020-06-10,7,7,0,0,0
GR,2020-06-10,0,0,0,0,0
GU,2020-06-10,3,3,0,0,0
H,2020-06-10,0,0,0,0,0
HU,2020-06-10,1,1,0,0,0
J,2020-06-10,0,0,0,0,0
L,2020-06-10,12,12,0,0,0
LE,2020-06-10,1,1,0,0,0
LO,2020-06-10,0,0,0,0,0
LU,2020-06-10,0,0,0,0,0
M,2020-06-10,72,72,0,0,0
MA,2020-06-10,2,2,0,0,0
ME,2020-06-10,0,0,0,0,0
MU,2020-06-10,2,2,0,0,0
NA,2020-06-10,6,6,0,0,0
O,2020-06-10,0,0,0,0,0
OR,2020-06-10,0,0,0,0,0
P,2020-06-10,2,2,0,0,0
PM,2020-06-10,3,3,0,0,0
PO,2020-06-10,0,0,0,0,0
S,2020-06-10,3,2,1,0,0
SA,2020-06-10,4,4,0,0,0
SE,2020-06-10,1,1,0,0,0
SG,2020-06-10,2,2,0,0,0
SO,2020-06-10,2,1,0,1,0
SS,2020-06-10,1,1,0,0,0
T,2020-06-10,0,0,0,0,0
TE,2020-06-10,1,1,0,0,0
TF,2020-06-10,0,0,0,0,0
TO,2020-06-10,13,13,0,0,0
V,2020-06-10,5,5,0,0,0
VA,2020-06-10,24,24,0,0,0
VI,2020-06-10,1,1,0,0,0
Z,2020-06-10,2,2,0,0,0
ZA,2020-06-10,1,1,0,0,0
A,2020-06-11,2,2,0,0,0
AB,2020-06-11,0,0,0,0,0
AL,2020-06-11,0,0,0,0,0
AV,2020-06-11,1,1,0,0,0
B,2020-06-11,51,33,0,18,0
BA,2020-06-11,0,0,0,0,0
BI,2020-06-11,7,7,0,0,0
BU,2020-06-11,1,1,0,0,0
C,2020-06-11,1,1,0,0,0
CA,2020-06-11,2,2,0,0,0
CC,2020-06-11,6,6,0,0,0
CE,2020-06-11,0,0,0,0,0
CO,2020-06-11,0,0,0,0,0
CR,2020-06-11,8,8,0,0,0
CS,2020-06-11,1,1,0,0,0
CU,2020-06-11,1,1,0,0,0
GC,2020-06-11,15,14,0,0,1
GI,2020-06-11,4,4,0,0,0
GR,2020-06-11,1,1,0,0,0
GU,2020-06-11,0,0,0,0,0
H,2020-06-11,0,0,0,0,0
HU,2020-06-11,2,2,0,0,0
J,2020-06-11,0,0,0,0,0
L,2020-06-11,16,16,0,0,0
LE,2020-06-11,2,2,0,0,0
LO,2020-06-11,0,0,0,0,0
LU,2020-06-11,2,2,0,0,0
M,2020-06-11,69,69,0,0,0
MA,2020-06-11,0,0,0,0,0
ME,2020-06-11,0,0,0,0,0
MU,2020-06-11,1,1,0,0,0
NA,2020-06-11,2,2,0,0,0
O,2020-06-11,0,0,0,0,0
OR,2020-06-11,0,0,0,0,0
P,2020-06-11,4,4,0,0,0
PM,2020-06-11,5,5,0,0,0
PO,2020-06-11,1,1,0,0,0
S,2020-06-11,2,2,0,0,0
SA,2020-06-11,0,0,0,0,0
SE,2020-06-11,2,2,0,0,0
SG,2020-06-11,3,3,0,0,0
SO,2020-06-11,1,1,0,0,0
SS,2020-06-11,1,1,0,0,0
T,2020-06-11,1,1,0,0,0
TE,2020-06-11,0,0,0,0,0
TF,2020-06-11,0,0,0,0,0
TO,2020-06-11,1,1,0,0,0
V,2020-06-11,4,4,0,0,0
VA,2020-06-11,7,7,0,0,0
VI,2020-06-11,1,1,0,0,0
Z,2020-06-11,1,1,0,0,0
ZA,2020-06-11,0,0,0,0,0
A,2020-06-12,3,3,0,0,0
AB,2020-06-12,1,1,0,0,0
AL,2020-06-12,0,0,0,0,0
AV,2020-06-12,0,0,0,0,0
B,2020-06-12,54,40,0,14,0
BA,2020-06-12,1,1,0,0,0
BI,2020-06-12,6,6,0,0,0
BU,2020-06-12,2,2,0,0,0
C,2020-06-12,1,1,0,0,0
CA,2020-06-12,14,14,0,0,0
CC,2020-06-12,0,0,0,0,0
CE,2020-06-12,0,0,0,0,0
CO,2020-06-12,1,1,0,0,0
CR,2020-06-12,6,6,0,0,0
CS,2020-06-12,2,2,0,0,0
CU,2020-06-12,1,1,0,0,0
GC,2020-06-12,1,1,0,0,0
GI,2020-06-12,3,3,0,0,0
GR,2020-06-12,1,1,0,0,0
GU,2020-06-12,2,2,0,0,0
H,2020-06-12,0,0,0,0,0
HU,2020-06-12,6,6,0,0,0
J,2020-06-12,2,2,0,0,0
L,2020-06-12,15,15,0,0,0
LE,2020-06-12,2,2,0,0,0
LO,2020-06-12,1,1,0,0,0
LU,2020-06-12,1,1,0,0,0
M,2020-06-12,83,83,0,0,0
MA,2020-06-12,0,0,0,0,0
ME,2020-06-12,0,0,0,0,0
MU,2020-06-12,1,1,0,0,0
NA,2020-06-12,3,3,0,0,0
O,2020-06-12,0,0,0,0,0
OR,2020-06-12,0,0,0,0,0
P,2020-06-12,2,2,0,0,0
PM,2020-06-12,6,6,0,0,0
PO,2020-06-12,0,0,0,0,0
S,2020-06-12,1,1,0,0,0
SA,2020-06-12,1,1,0,0,0
SE,2020-06-12,0,0,0,0,0
SG,2020-06-12,1,1,0,0,0
SO,2020-06-12,3,3,0,0,0
SS,2020-06-12,1,1,0,0,0
T,2020-06-12,3,3,0,0,0
TE,2020-06-12,0,0,0,0,0
TF,2020-06-12,0,0,0,0,0
TO,2020-06-12,3,3,0,0,0
V,2020-06-12,5,5,0,0,0
VA,2020-06-12,3,3,0,0,0
VI,2020-06-12,0,0,0,0,0
Z,2020-06-12,4,4,0,0,0
ZA,2020-06-12,2,2,0,0,0
A,2020-06-13,0,0,0,0,0
AB,2020-06-13,1,1,0,0,0
AL,2020-06-13,0,0,0,0,0
AV,2020-06-13,2,2,0,0,0
B,2020-06-13,49,34,0,15,0
BA,2020-06-13,0,0,0,0,0
BI,2020-06-13,7,7,0,0,0
BU,2020-06-13,0,0,0,0,0
C,2020-06-13,0,0,0,0,0
CA,2020-06-13,1,1,0,0,0
CC,2020-06-13,1,1,0,0,0
CE,2020-06-13,0,0,0,0,0
CO,2020-06-13,1,1,0,0,0
CR,2020-06-13,5,5,0,0,0
CS,2020-06-13,0,0,0,0,0
CU,2020-06-13,1,1,0,0,0
GC,2020-06-13,0,0,0,0,0
GI,2020-06-13,1,1,0,0,0
GR,2020-06-13,3,3,0,0,0
GU,2020-06-13,5,5,0,0,0
H,2020-06-13,0,0,0,0,0
HU,2020-06-13,10,10,0,0,0
J,2020-06-13,0,0,0,0,0
L,2020-06-13,19,19,0,0,0
LE,2020-06-13,1,1,0,0,0
LO,2020-06-13,1,1,0,0,0
LU,2020-06-13,0,0,0,0,0
M,2020-06-13,50,50,0,0,0
MA,2020-06-13,2,2,0,0,0
ME,2020-06-13,0,0,0,0,0
MU,2020-06-13,2,2,0,0,0
NA,2020-06-13,4,4,0,0,0
O,2020-06-13,0,0,0,0,0
OR,2020-06-13,0,0,0,0,0
P,2020-06-13,0,0,0,0,0
PM,2020-06-13,8,8,0,0,0
PO,2020-06-13,0,0,0,0,0
S,2020-06-13,0,0,0,0,0
SA,2020-06-13,3,3,0,0,0
SE,2020-06-13,0,0,0,0,0
SG,2020-06-13,0,0,0,0,0
SO,2020-06-13,0,0,0,0,0
SS,2020-06-13,1,1,0,0,0
T,2020-06-13,0,0,0,0,0
TE,2020-06-13,2,2,0,0,0
TF,2020-06-13,2,2,0,0,0
TO,2020-06-13,0,0,0,0,0
V,2020-06-13,7,7,0,0,0
VA,2020-06-13,4,3,0,1,0
VI,2020-06-13,2,2,0,0,0
Z,2020-06-13,5,5,0,0,0
ZA,2020-06-13,0,0,0,0,0
A,2020-06-14,0,0,0,0,0
AB,2020-06-14,3,3,0,0,0
AL,2020-06-14,0,0,0,0,0
AV,2020-06-14,2,2,0,0,0
B,2020-06-14,16,15,0,1,0
BA,2020-06-14,1,1,0,0,0
BI,2020-06-14,1,1,0,0,0
BU,2020-06-14,2,0,0,2,0
C,2020-06-14,5,5,0,0,0
CA,2020-06-14,0,0,0,0,0
CC,2020-06-14,0,0,0,0,0
CE,2020-06-14,0,0,0,0,0
CO,2020-06-14,0,0,0,0,0
CR,2020-06-14,10,10,0,0,0
CS,2020-06-14,0,0,0,0,0
CU,2020-06-14,0,0,0,0,0
GC,2020-06-14,12,12,0,0,0
GI,2020-06-14,10,10,0,0,0
GR,2020-06-14,6,6,0,0,0
GU,2020-06-14,4,4,0,0,0
H,2020-06-14,0,0,0,0,0
HU,2020-06-14,9,9,0,0,0
J,2020-06-14,0,0,0,0,0
L,2020-06-14,12,12,0,0,0
LE,2020-06-14,0,0,0,0,0
LO,2020-06-14,0,0,0,0,0
LU,2020-06-14,0,0,0,0,0
M,2020-06-14,44,44,0,0,0
MA,2020-06-14,2,2,0,0,0
ME,2020-06-14,0,0,0,0,0
MU,2020-06-14,5,5,0,0,0
NA,2020-06-14,4,4,0,0,0
O,2020-06-14,0,0,0,0,0
OR,2020-06-14,0,0,0,0,0
P,2020-06-14,2,2,0,0,0
PM,2020-06-14,3,3,0,0,0
PO,2020-06-14,1,1,0,0,0
S,2020-06-14,2,2,0,0,0
SA,2020-06-14,2,2,0,0,0
SE,2020-06-14,0,0,0,0,0
SG,2020-06-14,0,0,0,0,0
SO,2020-06-14,4,4,0,0,0
SS,2020-06-14,2,2,0,0,0
T,2020-06-14,1,1,0,0,0
TE,2020-06-14,0,0,0,0,0
TF,2020-06-14,0,0,0,0,0
TO,2020-06-14,6,6,0,0,0
V,2020-06-14,3,3,0,0,0
VA,2020-06-14,7,7,0,0,0
VI,2020-06-14,0,0,0,0,0
Z,2020-06-14,2,1,0,1,0
ZA,2020-06-14,0,0,0,0,0
A,2020-06-15,1,1,0,0,0
AB,2020-06-15,0,0,0,0,0
AL,2020-06-15,1,1,0,0,0
AV,2020-06-15,3,3,0,0,0
B,2020-06-15,19,18,0,1,0
BA,2020-06-15,2,2,0,0,0
BI,2020-06-15,5,5,0,0,0
BU,2020-06-15,1,1,0,0,0
C,2020-06-15,1,1,0,0,0
CA,2020-06-15,2,2,0,0,0
CC,2020-06-15,5,5,0,0,0
CE,2020-06-15,0,0,0,0,0
CO,2020-06-15,0,0,0,0,0
CR,2020-06-15,11,11,0,0,0
CS,2020-06-15,0,0,0,0,0
CU,2020-06-15,0,0,0,0,0
GC,2020-06-15,0,0,0,0,0
GI,2020-06-15,7,7,0,0,0
GR,2020-06-15,1,1,0,0,0
GU,2020-06-15,5,5,0,0,0
H,2020-06-15,0,0,0,0,0
HU,2020-06-15,30,30,0,0,0
J,2020-06-15,0,0,0,0,0
L,2020-06-15,19,19,0,0,0
LE,2020-06-15,0,0,0,0,0
LO,2020-06-15,0,0,0,0,0
LU,2020-06-15,1,1,0,0,0
M,2020-06-15,38,38,0,0,0
MA,2020-06-15,1,1,0,0,0
ME,2020-06-15,2,0,0,0,2
MU,2020-06-15,4,4,0,0,0
NA,2020-06-15,18,18,0,0,0
O,2020-06-15,0,0,0,0,0
OR,2020-06-15,0,0,0,0,0
P,2020-06-15,2,2,0,0,0
PM,2020-06-15,1,1,0,0,0
PO,2020-06-15,0,0,0,0,0
S,2020-06-15,2,2,0,0,0
SA,2020-06-15,0,0,0,0,0
SE,2020-06-15,1,1,0,0,0
SG,2020-06-15,0,0,0,0,0
SO,2020-06-15,1,1,0,0,0
SS,2020-06-15,1,1,0,0,0
T,2020-06-15,0,0,0,0,0
TE,2020-06-15,1,1,0,0,0
TF,2020-06-15,0,0,0,0,0
TO,2020-06-15,6,6,0,0,0
V,2020-06-15,8,8,0,0,0
VA,2020-06-15,4,4,0,0,0
VI,2020-06-15,5,5,0,0,0
Z,2020-06-15,2,2,0,0,0
ZA,2020-06-15,0,0,0,0,0
A,2020-06-16,0,0,0,0,0
AB,2020-06-16,0,0,0,0,0
AL,2020-06-16,0,0,0,0,0
AV,2020-06-16,2,2,0,0,0
B,2020-06-16,48,31,0,17,0
BA,2020-06-16,1,1,0,0,0
BI,2020-06-16,3,3,0,0,0
BU,2020-06-16,0,0,0,0,0
C,2020-06-16,0,0,0,0,0
CA,2020-06-16,0,0,0,0,0
CC,2020-06-16,0,0,0,0,0
CE,2020-06-16,0,0,0,0,0
CO,2020-06-16,0,0,0,0,0
CR,2020-06-16,3,3,0,0,0
CS,2020-06-16,1,1,0,0,0
CU,2020-06-16,0,0,0,0,0
GC,2020-06-16,0,0,0,0,0
GI,2020-06-16,4,4,0,0,0
GR,2020-06-16,5,5,0,0,0
GU,2020-06-16,1,1,0,0,0
H,2020-06-16,1,1,0,0,0
HU,2020-06-16,39,39,0,0,0
J,2020-06-16,0,0,0,0,0
L,2020-06-16,18,18,0,0,0
LE,2020-06-16,0,0,0,0,0
LO,2020-06-16,1,1,0,0,0
LU,2020-06-16,0,0,0,0,0
M,2020-06-16,32,32,0,0,0
MA,2020-06-16,1,1,0,0,0
ME,2020-06-16,0,0,0,0,0
MU,2020-06-16,0,0,0,0,0
NA,2020-06-16,16,16,0,0,0
O,2020-06-16,0,0,0,0,0
OR,2020-06-16,0,0,0,0,0
P,2020-06-16,1,1,0,0,0
PM,2020-06-16,3,3,0,0,0
PO,2020-06-16,0,0,0,0,0
